ID,Title,Location,Link
6039166822dfd1c1,한글과컴퓨터 2022년 신입/경력직 수시,성남 분당구,https://kr.indeed.com/viewjob?jk=6039166822dfd1c1
78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),성남 분당구,https://kr.indeed.com/viewjob?jk=78e99625e5de3c95
1015284880e2ff62,라인프렌즈 2022년 각 부문 수시,서울 용산구,https://kr.indeed.com/viewjob?jk=1015284880e2ff62
84fdcc3c8a8cf47f,퀀트운용본부 직원(신입 및 인턴),대한민국,https://kr.indeed.com/viewjob?jk=84fdcc3c8a8cf47f
889ce94eaaf84122,[NAVER Z] 데이터 엔지니어,성남 분당구,https://kr.indeed.com/viewjob?jk=889ce94eaaf84122
0cb4a784529cb1b8,Software Engineer,서울,https://kr.indeed.com/viewjob?jk=0cb4a784529cb1b8
bf926e1e103f39b1,[정보보안] 침해대응[매니저],대한민국,https://kr.indeed.com/viewjob?jk=bf926e1e103f39b1
ad8aeb7f2e7a4858,디지털전략본부 경력직 공개(하반기),서울 영등포구,https://kr.indeed.com/viewjob?jk=ad8aeb7f2e7a4858
1601f1bfe3302af5,2022년 상반기 백엔드 개발자,성남 분당구,https://kr.indeed.com/viewjob?jk=1601f1bfe3302af5
4cf24d3dd5919469,딥러닝 기반 Computer Vision 개발자,서울 중구,https://kr.indeed.com/viewjob?jk=4cf24d3dd5919469
f870e8c6ab4babcf,데이터 엔지니어/클라우드 엔지니어/데이터 플랫폼 개발분야 경력사원,서울특별시,https://kr.indeed.com/viewjob?jk=f870e8c6ab4babcf
bd4560a615f241cc,[일 7시간] PHP 웹 백엔드 개발자,성남 분당구,https://kr.indeed.com/viewjob?jk=bd4560a615f241cc
3415a2ec10f41d98,[램플코딩학원] 온오프라인 코딩 강사,대전 서구,https://kr.indeed.com/viewjob?jk=3415a2ec10f41d98
24d38e6721dfb0e4,백엔드 개발자(Python),서울 서초구,https://kr.indeed.com/viewjob?jk=24d38e6721dfb0e4
2642a83874ea6bab,"영상처리, 컴퓨터 비전 전문가 (신입/경력)",성남 수정구,https://kr.indeed.com/viewjob?jk=2642a83874ea6bab
44e9ac7f0f94e784,한국필립모리스 2022년 상반기 수시,서울 영등포구,https://kr.indeed.com/viewjob?jk=44e9ac7f0f94e784
24f7ae52e66335af,[무료교육/취업연계/추가중] 2022년 기업멤버십 SW캠프 교육생 (빅데이터/메타버스/로봇/인공지능),대전,https://kr.indeed.com/viewjob?jk=24f7ae52e66335af
afaa6e84150cf24c,이엔유주식회사 소프트웨어 개발자 신입 인재,대전 유성구,https://kr.indeed.com/viewjob?jk=afaa6e84150cf24c
d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483
37f51a8d4e34cfce,[넥슨코리아] 클라우드 시스템 엔지니어,경기도 성남,https://kr.indeed.com/viewjob?jk=37f51a8d4e34cfce
fe369e62505e7be4,신입/경력사원,서울 마곡역,https://kr.indeed.com/viewjob?jk=fe369e62505e7be4
67c19d7ac0857ecd,빅데이터 분야,서울,https://kr.indeed.com/viewjob?jk=67c19d7ac0857ecd
22dd1d585de8bf7d,"2022년 하반기 6개월 인턴 개발, 품질테스트, 유지관리",성남 분당구,https://kr.indeed.com/viewjob?jk=22dd1d585de8bf7d
8a72a54b3c4dd7c9,디지털융합사업 스마트테크부문 7월 정기,서울특별시,https://kr.indeed.com/viewjob?jk=8a72a54b3c4dd7c9
941687b6bbb14d81,웹 개발자 경력 Java/Php/Javascript/Python/Html/CSS 등 프로젝트 경력자,대전 서구,https://kr.indeed.com/viewjob?jk=941687b6bbb14d81
a8a2e292ef8b0528,(신입/인턴) 리서치 사회조사 연구원,서울 성동구,https://kr.indeed.com/viewjob?jk=a8a2e292ef8b0528
be6e40465e851e7d,[외국계상장사]데이터분석가(Data Analyst),서울,https://kr.indeed.com/viewjob?jk=be6e40465e851e7d
f544b8043a0cede5,Data Scientist,서울,https://kr.indeed.com/viewjob?jk=f544b8043a0cede5
0110c83e312003be,2022년 메타버스 아카데미 1기 교육생 추가,성남 분당구,https://kr.indeed.com/viewjob?jk=0110c83e312003be
2b9e604e63e7e46d,[카카오커머스] 기술직군,성남 분당구,https://kr.indeed.com/viewjob?jk=2b9e604e63e7e46d
41d1e4ce3b59c571,교원투어 7월 정기,서울특별시,https://kr.indeed.com/viewjob?jk=41d1e4ce3b59c571
659e8fe1fe7f9089,Data/Digital Analyst,서울,https://kr.indeed.com/viewjob?jk=659e8fe1fe7f9089
e30fe92d72ceb17c,"자율 주행, 로봇 SW 개발자",성남 수정구,https://kr.indeed.com/viewjob?jk=e30fe92d72ceb17c
5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",성남 분당구,https://kr.indeed.com/viewjob?jk=5ea9ea023c6ccc03
35c2ac41489508c1,NPU 런타임 SW 엔지니어,성남 분당구,https://kr.indeed.com/viewjob?jk=35c2ac41489508c1
e0a4a749c585325e,2022 하반기 DGB금융지주 전문직 요강,서울 중구,https://kr.indeed.com/viewjob?jk=e0a4a749c585325e
d304f093d88aae7f,"[2022-07, 2차] 각 부문 신입/경력사원",천안 동남구,https://kr.indeed.com/viewjob?jk=d304f093d88aae7f
13ef6f86810c0843,"2022년 상반기 주식회사 쏘마 전 개발 직군 (백엔드, 프론트엔드 외 신입/경력 정규직)",성남 분당구,https://kr.indeed.com/viewjob?jk=13ef6f86810c0843
212d0e7afa2d6cfa,프로그래머 -java/jsp/c#/python,대전 중구,https://kr.indeed.com/viewjob?jk=212d0e7afa2d6cfa
762f4670e39d3075,전산전문인력(~7/24),대한민국,https://kr.indeed.com/viewjob?jk=762f4670e39d3075
d364360d1e0368e3,Python 기반 빅데이터 처리 개발자,서울 서초구,https://kr.indeed.com/viewjob?jk=d364360d1e0368e3
2d887b3032ebc835,"Associate Software Engineer, gReach Program for Veterans (보훈...",서울,https://kr.indeed.com/viewjob?jk=2d887b3032ebc835
583807d26c2f86cb,디지털융합사업 AI-DX 센터 7월 정기,서울특별시,https://kr.indeed.com/viewjob?jk=583807d26c2f86cb
aac8e9355cb855ac,[인재풀] 아티스트 ART,서울,https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac
67ebbb84021efd24,2022년 하반기 현대건설기계 경력사원 (건설기계 3社),성남 분당구,https://kr.indeed.com/viewjob?jk=67ebbb84021efd24
e1f07ba580132402,[TmaxOS/R&D] OS부문 개발자,성남 분당구,https://kr.indeed.com/viewjob?jk=e1f07ba580132402
0d571c647c477c68,[선행기술원] Virtual검증 _ 검증/해석[책임연구원],성남 판교역,https://kr.indeed.com/viewjob?jk=0d571c647c477c68
0e26e1dda4b9970b,악성코드 및 엔드포인트 보안 엔지니어 모집,성남 판교역,https://kr.indeed.com/viewjob?jk=0e26e1dda4b9970b
d817970725257c48,Machine Learning Engineer,서울,https://kr.indeed.com/viewjob?jk=d817970725257c48
a2a775a9e48186f0,"[쿠팡물류] Staff, Data scientist (FTS)",서울,https://kr.indeed.com/viewjob?jk=a2a775a9e48186f0
abdc136f65ceddd4,AI 분야,서울,https://kr.indeed.com/viewjob?jk=abdc136f65ceddd4
b7e9e9d0811a05bd,Application Engineering Intern,서울,https://kr.indeed.com/viewjob?jk=b7e9e9d0811a05bd
b81ddcc3978545fa,Application Engineer Korea,충청북도 청주,https://kr.indeed.com/viewjob?jk=b81ddcc3978545fa
5133adebeb209d23,AI 모빌리티 서비스의 미래 함께 열어갈 우수한 인재 찾습니다.,성남 분당구,https://kr.indeed.com/viewjob?jk=5133adebeb209d23
78e77be539dbf026,[정보보안] 모의해킹[책임매니저],대한민국,https://kr.indeed.com/viewjob?jk=78e77be539dbf026
ce3f27c4db0d1d95,"2022년 현대건설 기술연구원 신사업(수소/CCUS), 플랜트 및 스마트건설 경력직 채용",대한민국,https://kr.indeed.com/viewjob?jk=ce3f27c4db0d1d95
679e7e7466c71a3e,Quantitative Research Intern,서울,https://kr.indeed.com/viewjob?jk=679e7e7466c71a3e
e742db63ad7e269f,프론트엔드 개발자/디자이너/기획/마케터 정직원,성남 수정구,https://kr.indeed.com/viewjob?jk=e742db63ad7e269f
df1a4900d5aaae78,경남 인공지능/블록체인 교육과정 (2022 ICT이노베이션스케워 확산 사업),대한민국,https://kr.indeed.com/viewjob?jk=df1a4900d5aaae78
b3c3e8cf34bf9eca,Machine Learning Researcher (Computer Vision),서울,https://kr.indeed.com/viewjob?jk=b3c3e8cf34bf9eca
e13c32ba4eff23da,패션고 추천모델링 연구 개발,성남 판교역,https://kr.indeed.com/viewjob?jk=e13c32ba4eff23da
be6c1f03fa566f8e,추천 시스템 연구/개발,성남 판교역,https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e
d37ee1c76b41a9aa,[기술본부] 데이터거버넌스 엔지니어,경기도 성남,https://kr.indeed.com/viewjob?jk=d37ee1c76b41a9aa
f54bac6c78fd3240,코딩에 빠진 수퍼 개발자 (펌웨어 개발),성남 수정구,https://kr.indeed.com/viewjob?jk=f54bac6c78fd3240
97e9de2381da633d,Kafka 담당자 영입,성남 분당구,https://kr.indeed.com/viewjob?jk=97e9de2381da633d
77a79f333becb836,클라우드 엔지니어,성남 분당구,https://kr.indeed.com/viewjob?jk=77a79f333becb836
fb51d9bebe741157,LINE Ads - Data Analyst NEW,대한민국,https://kr.indeed.com/viewjob?jk=fb51d9bebe741157
44f52ea73a6d25da,기술 문서 작성 전문가,성남 분당구,https://kr.indeed.com/viewjob?jk=44f52ea73a6d25da
5fe21ceab5a3ce0b,연구소 R&D 인프라 운영,성남 분당구,https://kr.indeed.com/viewjob?jk=5fe21ceab5a3ce0b
38521115cdd8bd2e,[글로벌AI]인공지능(AI) Engineer,서울,https://kr.indeed.com/viewjob?jk=38521115cdd8bd2e
a6ccd440c6c74b6a,Staff Data Analyst (Eats Strategy),서울,https://kr.indeed.com/viewjob?jk=a6ccd440c6c74b6a
872035f47cfd4850,자산운용팀 전략/리스크팀 퀀트(겨울방학 인턴),대한민국,https://kr.indeed.com/viewjob?jk=872035f47cfd4850
e7ec3543dbb3cdeb,[TmaxEdu/R&D] Edu 연구 개발자,성남 분당구,https://kr.indeed.com/viewjob?jk=e7ec3543dbb3cdeb
8a7c4886df34e482,Python 서버 어플리케이션 개발자,서울 송파구,https://kr.indeed.com/viewjob?jk=8a7c4886df34e482
23dba89edb8a10d9,UX Researcher,대한민국,https://kr.indeed.com/viewjob?jk=23dba89edb8a10d9
87309d3ff40ead61,딥러닝 AI 개발 연구원,성남 수정구,https://kr.indeed.com/viewjob?jk=87309d3ff40ead61
637daa5067e55e6c,"의료영상, 인공지능 외 신입/경력 정규직, 인턴",서울 강남구,https://kr.indeed.com/viewjob?jk=637daa5067e55e6c
46da8199d58ac00c,[TmaxAI/R&D] NLP/음성 부문 AI모델 개발자(*전문연구요원 병역특례포함),성남 분당구,https://kr.indeed.com/viewjob?jk=46da8199d58ac00c
b43f78f340314d3e,[코어라인소프트] 인공지능 엔진 및 영상처리 개발자 찾습니다.,서울 마포구,https://kr.indeed.com/viewjob?jk=b43f78f340314d3e
7f33e49257ed8f4d,[한컴그룹 계열사] 헬스케어 서비스 개발자(정규직),성남 분당구,https://kr.indeed.com/viewjob?jk=7f33e49257ed8f4d
8e91aa6c93de1790,딥엑스 NPU SDK (DXNN) 개발 엔지니어,성남 분당구,https://kr.indeed.com/viewjob?jk=8e91aa6c93de1790
f8fe6fe8d5e8f401,"Student Training in Engineering Program (STEP) 2022, People...",대한민국,https://kr.indeed.com/viewjob?jk=f8fe6fe8d5e8f401
68d62221f2d26c0e,(주)웨이브웨어 2021 년도 신입사원 (프로그래머),대전 유성구,https://kr.indeed.com/viewjob?jk=68d62221f2d26c0e
ea23e376c32ece8b,Data Scientist (KOREA),충청북도 청주,https://kr.indeed.com/viewjob?jk=ea23e376c32ece8b
35f0a25dee5f3312,딥러닝 알고리즘 및 응용 Engineer,성남 분당구,https://kr.indeed.com/viewjob?jk=35f0a25dee5f3312
3f942ebf840f7acd,한국통계정보원 통계 분야 직원(경력),대전 서구,https://kr.indeed.com/viewjob?jk=3f942ebf840f7acd
fd781b9ceff1df86,GNSS/GPS Positioning Solution Engineer,서울,https://kr.indeed.com/viewjob?jk=fd781b9ceff1df86
d467657b9fac7fc9,[Data] 분석 데이터 엔지니어,성남 분당구,https://kr.indeed.com/viewjob?jk=d467657b9fac7fc9
74dd680945a195f3,AI Frameworks Engineer Intern,서울,https://kr.indeed.com/viewjob?jk=74dd680945a195f3
07aab0cc98af9ffe,AI Frameworks Engineer,서울,https://kr.indeed.com/viewjob?jk=07aab0cc98af9ffe
f77f9abb42c655b7,[네이버계열사][NIT Service] 네이버 파이낸셜 플랫폼 운영,성남 분당구,https://kr.indeed.com/viewjob?jk=f77f9abb42c655b7
804b9353ac2b5dfe,페이코 빅데이터 엔지니어링,성남 판교역,https://kr.indeed.com/viewjob?jk=804b9353ac2b5dfe
a91e307a449bbf1f,"Charging Operations Specialist, APAC Charging (English Speak...",서울 강남구,https://kr.indeed.com/viewjob?jk=a91e307a449bbf1f
a28cfcec0a3ee874,LG이노텍 AI/BigData 석박사 신입사원/산학장학생,서울 강서구,https://kr.indeed.com/viewjob?jk=a28cfcec0a3ee874
058e9510f9548e49,인공지능(딥러닝) 로봇 자동화 소프트웨어 개발자(Python우대),서울 성수동1가,https://kr.indeed.com/viewjob?jk=058e9510f9548e49
89c23b02ca0b2a2a,Anti-Cheat Developer,서울,https://kr.indeed.com/viewjob?jk=89c23b02ca0b2a2a
b5abb93aa30868f2,클라우드 소프트웨어 개발자,경기도 성남,https://kr.indeed.com/viewjob?jk=b5abb93aa30868f2
91675c17d1d0dbd8,프론트엔드(신입) 개발자 /충주,충청북도 충주,https://kr.indeed.com/viewjob?jk=91675c17d1d0dbd8
807cfa585cf72eec,네이버 파이낸셜 플랫폼 운영,성남 서현동,https://kr.indeed.com/viewjob?jk=807cfa585cf72eec
6d86e9f32d31c84f,Data 분야 경력,서울,https://kr.indeed.com/viewjob?jk=6d86e9f32d31c84f
9a9bd236f2d05ff3,Python 기반 빅데이터분석가,서울 방배동,https://kr.indeed.com/viewjob?jk=9a9bd236f2d05ff3
bf5697c849191acc,[넥슨코리아] 클라우드 데이터베이스 엔지니어,경기도 성남,https://kr.indeed.com/viewjob?jk=bf5697c849191acc
df0bb90702bee2ac,클라우드 기술지원 엔지니어,성남 판교역,https://kr.indeed.com/viewjob?jk=df0bb90702bee2ac
4ed6582dcb0007db,전남 ICT이노베이션스퀘어 5기,서울,https://kr.indeed.com/viewjob?jk=4ed6582dcb0007db
6d4c339f382395ab,Technical Support Engineering-AKS,서울,https://kr.indeed.com/viewjob?jk=6d4c339f382395ab
eb926fc0cbbd16d1,"응용프로그램개발,인공지능(AI),머신러닝,Python,TensorFlow",서울 역삼동,https://kr.indeed.com/viewjob?jk=eb926fc0cbbd16d1
aa6f254ad2d9c8ed,[Cloud] 클라우드 엔지니어(보안),성남 분당구,https://kr.indeed.com/viewjob?jk=aa6f254ad2d9c8ed
51b4480aad895162,AI 영상처리 알고리즘 개발자,성남 분당구,https://kr.indeed.com/viewjob?jk=51b4480aad895162
287a2f9783758916,한국행동과학연구소 각 부문 수시,서울 강남구,https://kr.indeed.com/viewjob?jk=287a2f9783758916
78f7bb4777a302e9,[선행기술원] Quantum Information - 양자 알고리즘[책임연구원],성남 판교역,https://kr.indeed.com/viewjob?jk=78f7bb4777a302e9
3cd339cf8959f44d,생명정보학 부문 박사졸 선임연구원 정규직 정규직,서울 서대문구,https://kr.indeed.com/viewjob?jk=3cd339cf8959f44d
ce8d603fe0a68951,"C#, 소프트웨어 or Python 기반 응용 S/W 개발 신입/경력",서울 금천구,https://kr.indeed.com/viewjob?jk=ce8d603fe0a68951
6bf4082df7c99159,[글로벌디지털마케팅] 디지털 데이터 분석 및 운영 담당자 정규직,성남 분당구,https://kr.indeed.com/viewjob?jk=6bf4082df7c99159
9c30497c087dbdbb,Data Scientist,서울 마포구,https://kr.indeed.com/viewjob?jk=9c30497c087dbdbb
4378fee2c37a2b21,"Software Engineer, Machine Learning Model Optimization",서울,https://kr.indeed.com/viewjob?jk=4378fee2c37a2b21
356779182611406f,AI 솔루션팀-NLP 경력 채용,서울,https://kr.indeed.com/viewjob?jk=356779182611406f
8aeb9fba903bf062,Unity 클라이언트 프로그래머,대구 중구,https://kr.indeed.com/viewjob?jk=8aeb9fba903bf062
0dad27533fee10c3,[마블러스] 백엔드 개발자 주니어/시니어,대한민국,https://kr.indeed.com/viewjob?jk=0dad27533fee10c3
4abf59df14cb4390,서버 개발자 Python(Django) Developer (주니어),서울 마포구,https://kr.indeed.com/viewjob?jk=4abf59df14cb4390
c958cac61618994e,[위메프] 보안개발 엔지니어,대한민국,https://kr.indeed.com/viewjob?jk=c958cac61618994e
4800ed0bd1febca9,"Customer Engineer, Data Analytics, Google Cloud",서울,https://kr.indeed.com/viewjob?jk=4800ed0bd1febca9
889baec0ca9be0ff,고려대학교 데이터Hub팀 데이터 사이언티스트 모집 공고,대한민국,https://kr.indeed.com/viewjob?jk=889baec0ca9be0ff
38f82e7684c5f772,BI/DW 분야 경력자,서울 마포구,https://kr.indeed.com/viewjob?jk=38f82e7684c5f772
028f37ec9f6509a9,게임 데이터 서비스/플랫폼 개발,성남 판교역,https://kr.indeed.com/viewjob?jk=028f37ec9f6509a9
